version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
project	translations/resources_textasset_translations.tsv	manual				.. Let’s just hope you’re being overly pessimistic.	.. let's just hope you're being overly pessimistic.	unknown	done	.. Надеюсь, что ты просто переживаешь.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. Like they knew this could happen? D- did they think I’d freak out if I knew?	.. like they knew this could happen? d- did they think i'd freak out if i knew?	unknown	done	.. Как будто они знали, что это может случиться? Д-думали, я разозлюсь, если узнаю?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. Look what I’ve got! It’s heavy, but might’ve been worth hauling up from the bottom!	.. look what i've got! it's heavy, but might've been worth hauling up from the bottom!	unknown	done	.. Посмотри, что у меня есть! Оно тяжелое, но может быть того стоит вытащить с дна!			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. My jacket got all wet.	.. my jacket got all wet.	unknown	done	.. Моя куртка вся заплесневела.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. On some nights, fish that show up get pretty… large.	.. on some nights, fish that show up get pretty... large.	unknown	done	.. Некоторые ночи, рыба, которая появляется, становится довольно... большой.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. T- the thought of only the two of us surviving.. Terrifying. But it’s a relief that w- we made it..	.. t- the thought of only the two of us surviving.. terrifying. but it's a relief that w- we made it..	unknown	done	.. Т- только мы двое выжили.. Ужасно. Но это облегчает, что мы выжили..			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. Thanks for waking up last night.	.. thanks for waking up last night.	unknown	done	..Спасибо, что проснулась вчера.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. The cat tried to eat my hat..	.. the cat tried to eat my hat..	unknown	done	.. Кошка пыталась съесть мою шляпу..			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. The end of my peg is all soaked through.	.. the end of my peg is all soaked through.	unknown	done	..Конец моего ножки весь промок.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. Unless someone finds us, we’re expected to be stuck here for a few days. Let’s focus.	.. unless someone finds us, we're expected to be stuck here for a few days. let's focus.	unknown	done	.. Если кто-нибудь нас найдет, мы должны быть здесь несколько дней. Давай сосредоточимся.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. We should compete to see which one of us is more resilient.	.. we should compete to see which one of us is more resilient.	unknown	done	.. Мы должны соревноваться, чтобы увидеть, кто из нас более вынослив.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. Whatever. Look. We might end up using this, take it.	.. whatever. look. we might end up using this, take it.	unknown	done	.. Да плевать. Смотри. Нам это ещё может пригодиться, держи.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. Where did you get those scars?	.. where did you get those scars?	unknown	done	.. Откуда у тебя такие царапины?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. With all its shiny, metallic glory. It and the crew meant everything to me, buddy. Ya’ get me?	.. with all its shiny, metallic glory. it and the crew meant everything to me, buddy. ya' get me?	unknown	done	.. С всей своей блестящей металлической великолепием. Оно и команда значили всё для меня, бро. Понимаешь?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				.. You could have saved the others, you know?	.. you could have saved the others, you know?	unknown	done	.. Ты мог бы спасти остальных, знаешь?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				...Huh? Ah, never mind, I lost sight of it.. Well then…	...huh? ah, never mind, i lost sight of it.. well then...	unknown	done	...Хм? Ах, не важно, потерял его из виду.. Ну так…			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				..Nevertheless, I broke the gear. This sea’s no joke. I almost got hurt myself, too! Glad I didn’t.	..nevertheless, i broke the gear. this sea's no joke. i almost got hurt myself, too! glad i didn't.	unknown	done	.. Тем не менее, я сломал оборудование. Эта вода - шутки не ради. Я чуть не пострадал сам! Спасибо, что это так.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A bit hard to chew, I know.. But it does the job, doesn’t it?	a bit hard to chew, i know.. but it does the job, doesn't it?	unknown	done	Трудно жевать, знаю.. Но это делает работу, не так ли?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A curious seagull made a visit to the boat last night. During the night, it kept making laughing sounds, like someone had told it the best jokes ever.<br>Hard sleep, but I couldn’t care less. In the morning, only a feather was left in the boat, so I decorated my hat with it.	a curious seagull made a visit to the boat last night. during the night, it kept making laughing sounds, like someone had told it the best jokes ever.hard sleep, but i couldn't care less. in the morning, only a feather was left in the boat, so i decorated my hat with it.	event	done	Вчера ночью на корабль посетил любопытный морской гагар. В течение ночи он продолжал издавать смехотворные звуки, словно кто-то рассказал ему лучшие шутки в мире.<br>Тяжелый сон, но я не мог уделить этому значения. Утром на корабле осталось только перо, так что я его использовал для украшения своей шляпы.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A curious seagull made a visit to the boat last night. Too bad it found the person who’s much desperate for any food they can get their hands on.<br>Lucky for the quick one it was, my plan didn’t work out as intended, and it flew away freely.	a curious seagull made a visit to the boat last night. too bad it found the person who's much desperate for any food they can get their hands on.lucky for the quick one it was, my plan didn't work out as intended, and it flew away freely.	event	done	Вчера ночью на корабль посетил любопытный морской гагар. К сожалению, он нашел человека, который очень нуждается в еде.<br>К счастью для быстрого реактора, мой план не сработал так, как я ожидал, и он свободно полетел прочь.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A curious seagull made a visit to the boat last night. What a cute and harmless creature!<br>But when it started pecking a bit too close to my supplies, I decided to shoo it away with my flashlight. This boat is too small for one more guest.	a curious seagull made a visit to the boat last night. what a cute and harmless creature!but when it started pecking a bit too close to my supplies, i decided to shoo it away with my flashlight. this boat is too small for one more guest.	event	done	Вчера ночью на корабль посетил любопытный морской гагар. Какая милая и безобидная птица!<br>Но когда он начал клюкать слишком близко к моим запасам, я решил отпугнуть его фонариком. Этот корабль слишком маленький для еще одного гостя.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A curious seagull made a visit to the boat last night. What a cute and harmless creature!<br>It looked tired and hungry, it must have been flying for quite a while. I couldn’t resist and shared some of my food with it. I may have made a new friend!	a curious seagull made a visit to the boat last night. what a cute and harmless creature!it looked tired and hungry, it must have been flying for quite a while. i couldn't resist and shared some of my food with it. i may have made a new friend!	event	done	Вчера ночью на корабль посетил любопытный морской гагар. Какая милая и безобидная птица!<br>Он выглядел усталым и голодным, должно быть, летал довольно долго. Я не мог сдержаться и поделился частью своей еды с ним. Возможно, я сделал нового друга!			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A Feathered Friend?	a feathered friend?	unknown	done	Приятель с перьями?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A hand emerged from the sea, its open palm facing me. It looked as though it was asking for an offering… something from my boat.<br>For some reason, I trusted it and felt that my offering would not go unanswered. Luckily, I received something in return… Was it a good deal?	a hand emerged from the sea, its open palm facing me. it looked as though it was asking for an offering... something from my boat.for some reason, i trusted it and felt that my offering would not go unanswered. luckily, i received something in return... was it a good deal?	event	done	Рука выглянула из моря, её открытая ладонь обращена ко мне. Кажется, она просит дар… что-то из моего корабля.<br>По какой-то причине я ей доверился и чувствовал, что мой дар не останется непризнанным. К счастью, я получил что-то взамен… Это хорошая сделка?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A hand emerged from the sea, its open palm facing me. It looked as though it was asking for an offering… something from my boat.<br>I left it empty-handed. I value my supplies more than whatever the ocean would likely offer in return.	a hand emerged from the sea, its open palm facing me. it looked as though it was asking for an offering... something from my boat.i left it empty-handed. i value my supplies more than whatever the ocean would likely offer in return.	event	done	Рука выглянула из моря, её открытая ладонь обращена ко мне. Кажется, она просит дар… что-то из моего корабля.<br>Я оставил её пустой рукой. Я ценю свои запасы больше, чем то, что вероятно предложит море взамен.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A hand emerged from the sea. It looked like a human hand and came very close to my boat. For some unknown reason, I felt an instinctive urge to touch it.<br>Now there is one more hand in the ocean. Fortunately, a single hand is surprisingly enough to get by out here.	a hand emerged from the sea. it looked like a human hand and came very close to my boat. for some unknown reason, i felt an instinctive urge to touch it.now there is one more hand in the ocean. fortunately, a single hand is surprisingly enough to get by out here.	event	done	Рука выглянула из моря. Она похожа на человеческую и приблизилась очень близко к моему кораблю. По какой-то неизвестной причине я почувствовал инстинктивное желание коснуться её.<br>Теперь в море есть ещё одна рука. К счастью, одну руку достаточно для выживания здесь.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A little rain isn’t so bad. After baking under the sun and sweating for hours, waking up to that felt surprisingly refreshing.<br>But I also needed proper rest, so I covered my head with a bucket to get some unbothered sleep.	a little rain isn't so bad. after baking under the sun and sweating for hours, waking up to that felt surprisingly refreshing.but i also needed proper rest, so i covered my head with a bucket to get some unbothered sleep.	event	done	Немного дождя не так плохо. После того как я весь день жараю на солнце и потею часы, проснуться к такому было удивительно оживляющим.<br>Но мне также нужно было нормальное отдыхание, поэтому я накрываю голову корзиной, чтобы получить неприкосновенное сон.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A little rain isn’t so bad. After baking under the sun and sweating for hours, waking up to that felt surprisingly refreshing.<br>I don’t want to catch a cold, though, so I rolled out my umbrella for the night.	a little rain isn't so bad. after baking under the sun and sweating for hours, waking up to that felt surprisingly refreshing.i don't want to catch a cold, though, so i rolled out my umbrella for the night.	event	done	Немного дождя не так уж и плохо. После дня на солнце и потных часов пробуждаться к этому оказалось удивительно обновляющим.<br>Но я не хочу простудиться, поэтому я развернул зонтик на ночь.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A loud noise shattered my sleep, followed by a heavy pull on the boat that I felt in my very bones.<br>A whirlpool emerged not far away, making its presence known.<br>The waters were shallow enough not to swallow the boat whole, but it was still a very shaky ride…	a loud noise shattered my sleep, followed by a heavy pull on the boat that i felt in my very bones.a whirlpool emerged not far away, making its presence known.the waters were shallow enough not to swallow the boat whole, but it was still a very shaky ride...	event	done	Громкий шум разбудил меня, за ним последовал тяжелый толчок корабля, который я почувствовал в своих костях.<br>Не далеко отсюда вышел вихрь, объявив свой присутствие.<br>Вода была недостаточно глубока, чтобы полностью съесть корабль, но это все равно было очень неприятная поездка...			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A loud noise shattered my sleep, followed by a heavy pull on the boat that I felt in my very bones.<br>A whirlpool emerged not far away, making its presence known.<br>With no way around, I decided to trust the waves. Luckily, by morning, there were no holes in the sea.	a loud noise shattered my sleep, followed by a heavy pull on the boat that i felt in my very bones.a whirlpool emerged not far away, making its presence known.with no way around, i decided to trust the waves. luckily, by morning, there were no holes in the sea.	event	done	Громкий шум разбудил меня, за ним последовал тяжелый толчок корабля, который я почувствовал в своих костях.<br>Не далеко отсюда вышел вихрь, объявив свой присутствие.<br>Без выхода из ситуации я решил довериться волнам. К счастью, к утру на море не было никаких дыр...			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A Message	a message	unknown	done	Сообщение			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A New Day	a new day	unknown	done	Новый День			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A seagull flew by with a flower in its beak.. then dropped it right into our boat.	a seagull flew by with a flower in its beak.. then dropped it right into our boat.	unknown	done	Морской птичка летела с цветком в клювик.. а потом просто сбросила его прямо в нашу лодку.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A shiver ran down my spine. Was it a lucid nightmare? Did I actually see… ghosts?<br>I grabbed my flashlight and flickered it at them to see if they’d react…<br>By morning, I woke up drenched in sweat. This place is starting to wear down my mind…	a shiver ran down my spine. was it a lucid nightmare? did i actually see... ghosts?i grabbed my flashlight and flickered it at them to see if they'd react...by morning, i woke up drenched in sweat. this place is starting to wear down my mind...	event	done	Шоколадка пробежала по спине. Было ли это явление? Наверное, я действительно видел… призраков?<br>Я взял фонарь и моргнул им ими, чтобы увидеть, отреагируют ли они…<br>Утром я проснулся потным. Это место начинает ослаблять моё сознание…			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A shiver ran down my spine. Was it a lucid nightmare? Did I actually see… ghosts?<br>I grabbed my flashlight and flickered it at them to see if they’d react…<br>Then they were gone. This place is starting to wear down my mind…	a shiver ran down my spine. was it a lucid nightmare? did i actually see... ghosts?i grabbed my flashlight and flickered it at them to see if they'd react...then they were gone. this place is starting to wear down my mind...	event	done	Шоколадка пробежала по спине. Было ли это явление? Наверное, я действительно видел… призраков?<br>Я взял фонарь и моргнул им ими, чтобы увидеть, отреагируют ли они…<br>Тогда они исчезли. Это место начинает ослаблять моё сознание…			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A shiver ran down my spine. Was it a lucid nightmare? Did I actually see… ghosts?<br>I shut my eyes tight to keep my mind from spiraling, in case it was sleep paralysis.<br>It did not help…	a shiver ran down my spine. was it a lucid nightmare? did i actually see... ghosts?i shut my eyes tight to keep my mind from spiraling, in case it was sleep paralysis.it did not help...	event	done	Шоколадка пробежала по спине. Было ли это явление? Наверное, я действительно видел… призраков?<br>Я сильно закрыл глаза, чтобы не упасть в панику, если это было паралич от сна.<br>Это не помогло…			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A shiver ran down my spine. Was it a lucid nightmare? Did I actually see… ghosts?<br>I shut my eyes tight to keep my mind from spiraling, in case it was sleep paralysis.<br>Then I fell asleep…	a shiver ran down my spine. was it a lucid nightmare? did i actually see... ghosts?i shut my eyes tight to keep my mind from spiraling, in case it was sleep paralysis.then i fell asleep...	event	done	Шоколадка пробежала по спине. Было ли это явление? Наверное, я действительно видел… призраков?<br>Я сильно закрыл глаза, чтобы не упасть в панику, если это было паралич от сна.<br>Тогда я заснул…			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A shiver ran down my spine. Was it a lucid nightmare? Did I actually see… ghosts?<br>I wasted my flare out of hesitation, but it seemed to clear the air around me.<br>I swear this place gets weirder by the day…	a shiver ran down my spine. was it a lucid nightmare? did i actually see... ghosts?i wasted my flare out of hesitation, but it seemed to clear the air around me.i swear this place gets weirder by the day...	event	done	Шоколадка пробежала по спине. Было ли это явление? Наверное, я действительно видел… призраков?<br>Я израсходовал фонарь из-за сомнения, но он очистил воздух вокруг меня.<br>Клянусь, это место становится всё странным по мере дня…			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A small boat, smaller than ours, passed by. Someone was in it, but I couldn’t make out their face, or any features at all.<br>They didn’t answer my questions, only offered a single trade for my supplies. I didn’t find it very beneficial, so I refused.<br>They disappeared in seconds.	a small boat, smaller than ours, passed by. someone was in it, but i couldn't make out their face, or any features at all.they didn't answer my questions, only offered a single trade for my supplies. i didn't find it very beneficial, so i refused.they disappeared in seconds.	event	done	Маленькая лодка, меньшая, чем наша, прошла мимо. Кто-то был в ней, но я не мог разглядеть его лицо или какие-либо признаки.<br>Они не отвечали на мои вопросы, только предложили один обмен за мои запасы. Я не нашел это очень выгодным, поэтому я отказался.<br>Они исчезли в секунды.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A small boat, smaller than ours, passed by. Someone was in it, but I couldn’t make out their face, or any features at all.<br>They didn’t answer my questions, only offered a single trade for my supplies. The deal seemed fair, so I accepted.<br>They disappeared within minutes.	a small boat, smaller than ours, passed by. someone was in it, but i couldn't make out their face, or any features at all.they didn't answer my questions, only offered a single trade for my supplies. the deal seemed fair, so i accepted.they disappeared within minutes.	event	done	Маленькая лодка, меньшая, чем наша, прошла мимо. Кто-то был в ней, но я не мог разглядеть его лицо или какие-либо признаки.<br>Они не отвечали на мои вопросы, только предложили один обмен за мои запасы. Сделка показалась справедливой, поэтому я согласился.<br>Они исчезли в течение нескольких минут.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A small rascal found its way onto my boat and started rummaging through my supplies.<br>I slowly reached for my net to catch it, but I should have been quicker. That pesky little thing got away with something that wasn't theirs to begin with.	a small rascal found its way onto my boat and started rummaging through my supplies.i slowly reached for my net to catch it, but i should have been quicker. that pesky little thing got away with something that wasn't theirs to begin with.	event	done	Маленький шутник нашел свой путь на мою лодку и начал обыскивать мои запасы.<br>Я медленно достал свою сети, чтобы его поймать, но я должен был быть быстрее. Этот упрямый маленький предмет украл то, что не было его.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A small rascal found its way onto my boat and was looking through my supplies.<br>I grabbed the nearest object and started swinging it around like a maniac. I've been through enough already… I won't let some fish-troll-like creature steal from me.	a small rascal found its way onto my boat and was looking through my supplies.i grabbed the nearest object and started swinging it around like a maniac. i've been through enough already... i won't let some fish-troll-like creature steal from me.	event	done	Маленький шутник нашел свой путь на мою лодку и начал обыскивать мои запасы.<br>Я схватил ближайший предмет и начал его вращать как сумасшедший. Я уже прошел через достаточно... я не позволю, чтобы какой-то рыбный тролль забрал у меня.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A small rascal found its way onto my boat and was looking through my supplies.<br>Knowing it would try to escape with my belongings, I carefully took aim and struck it perfectly. Not only did I save my supplies, but the sack it dropped contained some food as well. Finders keepers.	a small rascal found its way onto my boat and was looking through my supplies.knowing it would try to escape with my belongings, i carefully took aim and struck it perfectly. not only did i save my supplies, but the sack it dropped contained some food as well. finders keepers.	event	done	Маленький шутник нашел свой путь на мою лодку и начал обыскивать мои запасы.<br>Зная, что он попробует сбежать со своими вещами, я аккуратно прицелился и нанес ему точный удар. Не только я спас свои запасы, но и мешок, который он уронил, содержал немного еды. Найденный — найдено.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A small rascal found its way onto my boat and was looking through my supplies.<br>With a confident throw, I managed to catch it with my swim ring, forcing it to drop my belongings before splashing into the water. I wonder how that thing plans to get out of there.	a small rascal found its way onto my boat and was looking through my supplies.with a confident throw, i managed to catch it with my swim ring, forcing it to drop my belongings before splashing into the water. i wonder how that thing plans to get out of there.	event	done	Маленький шутник нашел свой путь на мою лодку и начал обыскивать мои запасы.<br>С уверенностью бросив, я сумел его поймать своим плавучим кольцом, заставив его сбросить свои вещи, прежде чем утонуть в воде. Интересно, как это существо планирует выбраться отсюда.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A Tasty Guest	a tasty guest	unknown	done	Вкусный гость			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				A- are you okay? You look really hurt.. Please, be more careful!  J- just hang in there, okay?	a- are you okay? you look really hurt.. please, be more careful! j- just hang in there, okay?	unknown	done	А- ты в порядке? Ты выглядишь очень раненным.. Пожалуйста, будь осторожнее! Д- просто держись, okay?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				After all this, I think I’ll be getting a new tattoo. To remember that we made it.	after all this, i think i'll be getting a new tattoo. to remember that we made it.	unknown	done	После всего этого я думаю, что получу новый татуировочный рисунок. Чтобы запомнить, что мы это сделали.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Aha! Look what the tide just carried in! I had just long enough arms to grab it..	aha! look what the tide just carried in! i had just long enough arms to grab it..	unknown	done	Ахах! Посмотри, что приносит течь! У меня было достаточно длинных рук, чтобы его поймать..			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Ahoy, feathered friends! You can’t have too many of these guys!	ahoy, feathered friends! you can't have too many of these guys!	unknown	done	Ахой, птичьи друзья! У тебя не может быть слишком много таких парней!			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				All right! I- I’ll guard the boat tonight. You can sleep.. n- no worries.	all right! i- i'll guard the boat tonight. you can sleep.. n- no worries.	ui	done	Хорошо! Я- я буду стоять на охране корабля tonight. Вы можете спать.. н- нет проблем.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				All that exhausting work.. and I still couldn’t fix it. I’m sorry…	all that exhausting work.. and i still couldn't fix it. i'm sorry...	unknown	done	Вся эта утомительная работа.. и я всё ещё не смогла починить. Прости…			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Also, it was singing. Singing your name.	also, it was singing. singing your name.	unknown	done	И он пел. Пел твое имя.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Also, look what I have brought with me! You can have it bud, here.	also, look what i have brought with me! you can have it bud, here.	unknown	done	Также, посмотри, что я взял с собой! Ты можешь его себе, вот.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				And I looked back.	and i looked back.	unknown	done	И я посмотрел назад.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				And if I am right, maybe it’s time you ask yourself if they’re worth keeping.	and if i am right, maybe it's time you ask yourself if they're worth keeping.	unknown	done	И если я права, может быть, пора тебе задуматься, стоит ли их держать.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				And it didn’t help that it was moving in all.. weird kinds of ways. L- like, it had a mind of its own..	and it didn't help that it was moving in all.. weird kinds of ways. l- like, it had a mind of its own..	unknown	done	И это еще не то, что оно двигалось как-то странно. К-кажется, у него было собственное сознание..			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				And we never even knew who our contractor was.. They kept him a secret.	and we never even knew who our contractor was.. they kept him a secret.	unknown	done	И мы даже не знали, кто наш контрактант был.. Они его держали в секрете.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Anyway, most likely a dream.. Albeit a wild one, hah!!	anyway, most likely a dream.. albeit a wild one, hah!!	unknown	done	В общем, скорее всего это была сон… Хотя и довольно странный, хаха!!			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Anyway, you are unharmed. No need to thank me.	anyway, you are unharmed. no need to thank me.	unknown	done	В общем, вы целы. Нет смысла благодарить меня.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Anyway… At least you can handle it, as it seems.. One’s better than none. Right?	anyway... at least you can handle it, as it seems.. one's better than none. right?	unknown	done	В общем... хотя бы ты можешь это выдержать, как кажется.. Одно хорошо, чем ничего. Да?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Are you easily startled?	are you easily startled?	unknown	done	Ты легко пугаешься?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Are you… allergic? If so, I didn’t know, sorry…	are you... allergic? if so, i didn't know, sorry...	unknown	done	Ты... аллергичен? Если да, то я не знал, извини...			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Arms and Fingers	arms and fingers	unknown	done	Руки и Пальцы			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				As it turns out, the chest I dragged aboard had a hole in it… and a seagull living rent-free inside.<br>I just carried a heavy box all this way for feathers and droppings.	as it turns out, the chest i dragged aboard had a hole in it... and a seagull living rent-free inside.i just carried a heavy box all this way for feathers and droppings.	event	done	Как оказалось, сундук, который я затянул на борт, имел дыру... и в нём жила безвредная гагарина.<br>Я всего лишь перенёс тяжёлый коробок всю эту дорогу ради перьев и помет.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				As long as only one of us feels sick, i- it’s fine. Right?	as long as only one of us feels sick, i- it's fine. right?	unknown	done	Как только один из нас почувствует себя плохо, то... это нормально. Да?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				At least t- the sea has a calming sound.. It clears my mind.. Makes it easier to sleep, too..	at least t- the sea has a calming sound.. it clears my mind.. makes it easier to sleep, too..	ui	done	Хотя и море заставляет задуматься..<br>Оно успокаивает..<br>Помогает лучше спать.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				At night, I can’t trust anything anymore. Not even my friend, who I’ve sailed with for years.<br>I know this was some sort of illusion, but it felt so real…<br>Now I’m paranoid. If I were the only one here… would that thing take my form instead?	at night, i can't trust anything anymore. not even my friend, who i've sailed with for years.i know this was some sort of illusion, but it felt so real...now i'm paranoid. if i were the only one here... would that thing take my form instead?	event	done	Во время ночи больше нельзя доверять ни чему. Даже моему другу, с которым я плыл уже много лет.<br>Я знаю, что это какая-то иллюзия, но она казалась так реальной…<br>Теперь я стал паранойчным. Если бы я был единственным здесь… могло бы это создание взять мою форму?			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				At night, I can’t trust anything anymore. Not even my friend, who I’ve sailed with for years.<br>I know this was some sort of illusion, but it felt so real…<br>Now I’m paranoid. I’m too afraid to even help others anymore…<br>Doing so would risk my own life.	at night, i can't trust anything anymore. not even my friend, who i've sailed with for years.i know this was some sort of illusion, but it felt so real...now i'm paranoid. i'm too afraid to even help others anymore...doing so would risk my own life.	event	done	Ночью я больше ничего не могу доверять. Даже моему другу, с которым я плыл уже много лет.<br>Я знаю, что это было какое-то видение, но оно казалось так реальным...<br>Теперь я паранойен. Я слишком боюсь даже помогать другим...<br>Это может угрожать моей собственной жизнью.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				At night, I can’t trust anything anymore. Not even my friend, who I’ve sailed with for years.<br>I saw through the illusion, but it sounded near perfect.<br>Now I’m getting paranoid. I’m too afraid to even help others anymore…<br>Doing so would risk my own life.	at night, i can't trust anything anymore. not even my friend, who i've sailed with for years.i saw through the illusion, but it sounded near perfect.now i'm getting paranoid. i'm too afraid to even help others anymore...doing so would risk my own life.	event	done	Во время ночи больше нельзя доверять ни чему. Даже моему другу, с которым я плыл уже много лет.<br>Я пронзил иллюзию, но она звучала почти идеально.<br>Теперь я стал паранойчным. Я слишком боюсь даже помогать другим…<br>Это могло бы рисковать моей собственной жизнью.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Aye, look what I found! This might help us later aye? Here, have it.	aye, look what i found! this might help us later aye? here, have it.	result/search	done	Ах, посмотри, что я нашел! Это может помочь нам позже, а? Вот, возьми его.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Being Watched	being watched	unknown	done	Наблюдение			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Better Safe than Sorry	better safe than sorry	unknown	done	Лучше безопасно, чем извиняюсь			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Beware the Crates	beware the crates	unknown	done	Будьте осторожны с ящиками			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Blinding Wounds	blinding wounds	unknown	done	Ожоги от ослепления			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Buddy! You look hurt. Did you have a fight with a shark last night? Seriously, try to be safer tonight!	buddy! you look hurt. did you have a fight with a shark last night? seriously, try to be safer tonight!	unknown	done	Бро! Ты выглядишь раненным. Сражался ли ты с акулой вчера ночью? Серьезно, постарайся быть безопаснее сегодня ночью!			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Buddy, I’ll be honest.. I don’t feel so well… I’m on the verge of throwing up, actually.	buddy, i'll be honest.. i don't feel so well... i'm on the verge of throwing up, actually.	unknown	done	Друг, честно скажу.. Я себя плохо чувствую... Я почти начинаю рвотиться, на самом деле.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				Bumpy Sleep	bumpy sleep	ui	done	Каменистый сон			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				But hey, nobody got hurt, so I did my duty. Another win for me, yeah?!	but hey, nobody got hurt, so i did my duty. another win for me, yeah?!	unknown	done	Но hey, никто не пострадал, так что я сделал свою работу. Еще одна победа за меня, да?!			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				But if you start singing a sea shanty, I will personally abandon ship.	but if you start singing a sea shanty, i will personally abandon ship.	unknown	done	Но если ты начнешь петь морскую шантюю, я лично покину корабль.			project translation table entry
project	translations/resources_textasset_translations.tsv	manual				But I’m sure they’d be proud of us, right now.. We’re managing. We’re s- surviving..	but i'm sure they'd be proud of us, right now.. we're managing. we're s- surviving..	unknown	done	Но я уверен, они гордятся нами сейчас.. Мы справляемся. Мы выживаем..			project translation table entry
