version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level4	GameObject	746	fishpivot (3)	m_Name	fishpivot (3)	fishpivot (3)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	197	food_fish (1)	m_Name	food_fish (1)	food_fish (1)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	598	food_fish (2)	m_Name	food_fish (2)	food_fish (2)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	1143	food_fish (3)	m_Name	food_fish (3)	food_fish (3)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	837	food_fish (4)	m_Name	food_fish (4)	food_fish (4)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	1304	food_fish (5)	m_Name	food_fish (5)	food_fish (5)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	1851	food_fish (6)	m_Name	food_fish (6)	food_fish (6)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	2599	food_fish (7)	m_Name	food_fish (7)	food_fish (7)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	3144	Item	m_Name	Item	item	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	894	MonsterFishModel (1)	m_Name	MonsterFishModel (1)	monsterfishmodel (1)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	539	MonsterFishModel (2)	m_Name	MonsterFishModel (2)	monsterfishmodel (2)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	2130	MonsterFishModel (3)	m_Name	MonsterFishModel (3)	monsterfishmodel (3)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	66	MonsterFishModel (4)	m_Name	MonsterFishModel (4)	monsterfishmodel (4)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	481	MonsterFishModel (5)	m_Name	MonsterFishModel (5)	monsterfishmodel (5)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	830	MonsterFishModel (6)	m_Name	MonsterFishModel (6)	monsterfishmodel (6)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	1709	MonsterFishModel (7)	m_Name	MonsterFishModel (7)	monsterfishmodel (7)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	702	MonsterFishModel (8)	m_Name	MonsterFishModel (8)	monsterfishmodel (8)	item	todo				UnityPy typetree string
v1.1.3	level4	GameObject	991	MonsterFishModel (9)	m_Name	MonsterFishModel (9)	monsterfishmodel (9)	item	todo				UnityPy typetree string
v1.1.3	level5	GameObject	45	fishpivot (5)	m_Name	fishpivot (5)	fishpivot (5)	item	todo				UnityPy typetree string
v1.1.3	level5	GameObject	496	Item	m_Name	Item	item	item	todo				UnityPy typetree string
v1.1.3	resources.assets	GameObject	379	Item	m_Name	Item	item	item	todo				UnityPy typetree string
v1.1.3	resources.assets	MonoBehaviour	2373	Scrollbar Horizontal	raw_length_prefixed@16151280	OnScrollbarClicked	onscrollbarclicked	item	todo				MonoBehaviour length-prefixed string; script=unknown:1895; length=18
v1.1.3	resources.assets	MonoBehaviour	2544	Scrollbar Vertical	raw_length_prefixed@16195360	OnScrollbarClicked	onscrollbarclicked	item	todo				MonoBehaviour length-prefixed string; script=unknown:1895; length=18
v1.1.3	resources.assets	MonoBehaviour	2056	Item Label	raw_length_prefixed@16055396	Option A	option a	item	todo				MonoBehaviour length-prefixed string; script=unknown:1024; length=8
v1.1.3	sharedassets1.assets	MonoBehaviour	523	MysteryChest	raw_length_prefixed@7332720	Became chest loot.	became chest loot.	item	todo		MysteryChest | sleep | Pick up chest?		MonoBehaviour length-prefixed string; script=unknown:992; length=18
v1.1.3	sharedassets1.assets	MonoBehaviour	530	ChestAttack	raw_length_prefixed@7338092	Became chest loot.	became chest loot.	item	todo		ChestAttack | ChestAttack | sleep		MonoBehaviour length-prefixed string; script=unknown:992; length=18
v1.1.3	sharedassets1.assets	MonoBehaviour	530	ChestAttack	m_Name	ChestAttack	chestattack	item	todo			ChestAttack | sleep | Became chest loot.	UnityPy typetree string
v1.1.3	sharedassets1.assets	MonoBehaviour	530	ChestAttack	raw_length_prefixed@7337392	ChestAttack	chestattack	item	todo		ChestAttack	sleep | Became chest loot.	MonoBehaviour length-prefixed string; script=unknown:992; length=11
v1.1.3	sharedassets1.assets	MonoBehaviour	522	MonsterFish	raw_length_prefixed@7332224	Eaten alive.	eaten alive.	item	todo		MonsterFish | MonsterFish | sleep		MonoBehaviour length-prefixed string; script=unknown:992; length=12
v1.1.3	sharedassets1.assets	MonoBehaviour	508	FishIntoBoat	m_Name	FishIntoBoat	fishintoboat	item	todo			FishIntoBoat | sleep | Check the back?	UnityPy typetree string
v1.1.3	sharedassets1.assets	MonoBehaviour	508	FishIntoBoat	raw_length_prefixed@7320288	FishIntoBoat	fishintoboat	item	todo		FishIntoBoat	sleep | Check the back?	MonoBehaviour length-prefixed string; script=unknown:992; length=12
v1.1.3	sharedassets1.assets	MonoBehaviour	519	FishSquad	m_Name	FishSquad	fishsquad	item	todo			FishSquad | sleep	UnityPy typetree string
v1.1.3	sharedassets1.assets	MonoBehaviour	519	FishSquad	raw_length_prefixed@7328464	FishSquad	fishsquad	item	todo		FishSquad	sleep	MonoBehaviour length-prefixed string; script=unknown:992; length=9
v1.1.3	sharedassets1.assets	MonoBehaviour	418	help_found_net_01	raw_length_prefixed@7297020	Give fishnet?	give fishnet?	item	todo		help_found_net_01		MonoBehaviour length-prefixed string; script=unknown:2251; length=13
v1.1.3	sharedassets1.assets	MonoBehaviour	390	help_explore_scuba_01	raw_length_prefixed@7284436	Hand over diving gear?	hand over diving gear?	item	todo		help_explore_scuba_01		MonoBehaviour length-prefixed string; script=unknown:2251; length=22
v1.1.3	sharedassets1.assets	MonoBehaviour	524	SmallMonsterFishes	raw_length_prefixed@7333608	Mauled to death.	mauled to death.	item	todo		SmallMonsterFishes | bait | sleep		MonoBehaviour length-prefixed string; script=unknown:992; length=16
v1.1.3	sharedassets1.assets	MonoBehaviour	522	MonsterFish	m_Name	MonsterFish	monsterfish	item	todo			MonsterFish | sleep | Eaten alive.	UnityPy typetree string
v1.1.3	sharedassets1.assets	MonoBehaviour	522	MonsterFish	raw_length_prefixed@7330912	MonsterFish	monsterfish	item	todo		MonsterFish	sleep | Eaten alive.	MonoBehaviour length-prefixed string; script=unknown:992; length=11
v1.1.3	sharedassets1.assets	MonoBehaviour	523	MysteryChest	m_Name	MysteryChest	mysterychest	item	todo			MysteryChest | sleep | Pick up chest?	UnityPy typetree string
v1.1.3	sharedassets1.assets	MonoBehaviour	523	MysteryChest	raw_length_prefixed@7332272	MysteryChest	mysterychest	item	todo		MysteryChest	sleep | Pick up chest? | Became chest loot.	MonoBehaviour length-prefixed string; script=unknown:992; length=12
v1.1.3	sharedassets1.assets	MonoBehaviour	508	FishIntoBoat	raw_length_prefixed@7320596	sleep	sleep	item	todo		FishIntoBoat | FishIntoBoat	Check the back?	MonoBehaviour length-prefixed string; script=unknown:992; length=5
v1.1.3	sharedassets1.assets	MonoBehaviour	515	SleepingUnwell	raw_length_prefixed@7326240	sleep	sleep	item	todo		SleepingUnwell | SleepingUnwell		MonoBehaviour length-prefixed string; script=unknown:992; length=5
v1.1.3	sharedassets1.assets	MonoBehaviour	519	FishSquad	raw_length_prefixed@7328916	sleep	sleep	item	todo		FishSquad | FishSquad		MonoBehaviour length-prefixed string; script=unknown:992; length=5
v1.1.3	sharedassets1.assets	MonoBehaviour	522	MonsterFish	raw_length_prefixed@7331496	sleep	sleep	item	todo		MonsterFish | MonsterFish	Eaten alive.	MonoBehaviour length-prefixed string; script=unknown:992; length=5
v1.1.3	sharedassets1.assets	MonoBehaviour	523	MysteryChest	raw_length_prefixed@7332548	sleep	sleep	item	todo		MysteryChest | MysteryChest	Pick up chest? | Became chest loot.	MonoBehaviour length-prefixed string; script=unknown:992; length=5
v1.1.3	sharedassets1.assets	MonoBehaviour	524	SmallMonsterFishes	raw_length_prefixed@7333332	sleep	sleep	item	todo		SmallMonsterFishes | SmallMonsterFishes | bait	Mauled to death.	MonoBehaviour length-prefixed string; script=unknown:992; length=5
v1.1.3	sharedassets1.assets	MonoBehaviour	530	ChestAttack	raw_length_prefixed@7337780	sleep	sleep	item	todo		ChestAttack | ChestAttack	Became chest loot.	MonoBehaviour length-prefixed string; script=unknown:992; length=5
v1.1.3	sharedassets1.assets	MonoBehaviour	515	SleepingUnwell	m_Name	SleepingUnwell	sleepingunwell	item	todo			SleepingUnwell | sleep	UnityPy typetree string
v1.1.3	sharedassets1.assets	MonoBehaviour	515	SleepingUnwell	raw_length_prefixed@7325728	SleepingUnwell	sleepingunwell	item	todo		SleepingUnwell	sleep	MonoBehaviour length-prefixed string; script=unknown:992; length=14
v1.1.3	sharedassets1.assets	MonoBehaviour	524	SmallMonsterFishes	m_Name	SmallMonsterFishes	smallmonsterfishes	item	todo			SmallMonsterFishes | bait | sleep	UnityPy typetree string
v1.1.3	sharedassets1.assets	MonoBehaviour	524	SmallMonsterFishes	raw_length_prefixed@7332784	SmallMonsterFishes	smallmonsterfishes	item	todo		SmallMonsterFishes	bait | sleep | Mauled to death.	MonoBehaviour length-prefixed string; script=unknown:992; length=18
v1.1.3	sharedassets3.assets	Texture2D	88	fish	m_Name	fish	fish	item	todo			sharedassets3.assets.resS	UnityPy typetree string
v1.1.3	known_v1_1_2_v0_1_2_ui_bugs	manual				Item Broken	item broken	notification	todo				Known bug: `Item Broken` remains untranslated.
v1.1.3	known_v1_1_2_v0_1_2_ui_bugs	manual				Items Found	items found	notification	todo	Найдено предметов			Known bug: left notification `Найдено пре...` is clipped; review shorter wording and target UI bounds.
v1.1.3	known_v1_1_2_v0_1_2_ui_bugs	manual				Scuba set was damaged in the process.	scuba set was damaged in the process.	notification	todo	В процессе был поврежден акваланг.			Known fix candidate: current `В процессе был поврежден акваланг.` is too long and has `е` instead of `ё`.
v1.1.3	known_v1_1_2_v0_1_2_ui_bugs	manual				You found	you found	notification	todo	Найдено:			Known fix candidate: `Вы нашли` should become `Найдено:` in result/notification context.
v1.1.3	level1	raw_bytes			raw_ascii@187996	If your night does get interrupted, use an item you brought to handle the situation. If you have no answer, you can try going back to sleep. Sometimes, that	if your night does get interrupted, use an item you brought to handle the situation. if you have no answer, you can try going back to sleep. sometimes, that	notification	todo		Use Custom Seed? | (Development build) | Keep empty for random seed...	s your only option. | Scenario Mode | Super Energy	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	GameObject	436	Item Background	m_Name	Item Background	item background	notification	todo				UnityPy typetree string
v1.1.3	level1	raw_bytes			raw_ascii@82640	Item Background	item background	notification	todo		UniStorm Moon | UniStorm Windzone | UniStorm Sun	DayGameMusic | Item Label | Fill Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	GameObject	479	Item Checkmark	m_Name	Item Checkmark	item checkmark	notification	todo				UnityPy typetree string
v1.1.3	level1	raw_bytes			raw_ascii@85584	Item Checkmark	item checkmark	notification	todo		Settings | Handle Slide Area | Item	InputField (TMP) | Restore | PausedTitle	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	GameObject	443	Item Label	m_Name	Item Label	item label	notification	todo				UnityPy typetree string
v1.1.3	level1	raw_bytes			raw_ascii@83136	Item Label	item label	notification	todo		UniStorm Sun | Item Background | DayGameMusic	Fill Area | Sliding Area | Fill Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level1	MonoBehaviour	2074	GameController	raw_length_prefixed@334932	You lost an item to the sea.	you lost an item to the sea.	notification	todo		Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	MonoBehaviour length-prefixed string; script=unknown:1543; length=28
v1.1.3	level1	raw_bytes			raw_ascii@334932	You lost an item to the sea.!	you lost an item to the sea.!	notification	todo		I1V | Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	GameObject	2461	Item Background	m_Name	Item Background	item background	notification	todo				UnityPy typetree string
v1.1.3	level2	GameObject	2231	Item Checkmark	m_Name	Item Checkmark	item checkmark	notification	todo				UnityPy typetree string
v1.1.3	level2	raw_bytes			raw_ascii@329440	Item Checkmark	item checkmark	notification	todo		Item | mixamorig:RightHand | mixamorig:RightHandIndex4	mixamorig:LeftHandThumb2 | mixamorig:RightForeArm | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level2	GameObject	2438	Item Label	m_Name	Item Label	item label	notification	todo				UnityPy typetree string
v1.1.3	level2	MonoBehaviour	7712	GameController	raw_length_prefixed@1210100	You lost an item to the sea.	you lost an item to the sea.	notification	todo		Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	MonoBehaviour length-prefixed string; script=unknown:1543; length=28
v1.1.3	level3	GameObject	269	anchor (broken)	m_Name	anchor (broken)	anchor (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@141752	anchor (broken)	anchor (broken)	notification	todo		Particle System | ducttape N | Text (TMP)	flashlight (broken) | Energy3 | ConfirmScubaSet	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	34	bucket (broken)	m_Name	bucket (broken)	bucket (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@126792	bucket (broken)	bucket (broken)	notification	todo		Library/unity default resources | Cats N | Energy2	LootBoxChest | energyicon (1) | ItemText	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	931	compass (broken)	m_Name	compass (broken)	compass (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@184920	compass (broken) N	compass (broken) n	notification	todo		Energy3 | ItemSlot2 | ItemsHolder	ItemsHolder | Energy3 | Energy1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	274	flashlight (broken)	m_Name	flashlight (broken)	flashlight (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@142136	flashlight (broken)	flashlight (broken)	notification	todo		ducttape N | Text (TMP) | anchor (broken)	Energy3 | ConfirmScubaSet | bait (1) N	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	717	hookgun (broken)	m_Name	hookgun (broken)	hookgun (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@170904	hookgun (broken) N	hookgun (broken) n	notification	todo		Text (TMP) | energyicon (2) | Text (TMP)	Text (TMP) | Text (TMP) | Energy	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	1369	Item Background	m_Name	Item Background	item background	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@212896	Item Background	item background	notification	todo		Item Label | mixamorig:LeftHandIndex1 | mixamorig:LeftHandThumb1	DayGameMusic | barrelToClick | mixamorig:LeftHandIndex1	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	1303	Item Checkmark	m_Name	Item Checkmark	item checkmark	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@208720	Item Checkmark	item checkmark	notification	todo		mixamorig:LeftHandIndex4 | Item | mixamorig:RightHandThumb1	mixamorig:RightHandThumb4 | mixamorig:RightForeArm | Handle Slide Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	1366	Item Label	m_Name	Item Label	item label	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@212704	Item Label	item label	notification	todo		mixamorig:LeftArm | mixamorig:LeftForeArm | Fill Area	mixamorig:LeftHandIndex1 | mixamorig:LeftHandThumb1 | Item Background	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	413	map (broken)	m_Name	map (broken)	map (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@151192	map (broken) N	map (broken) n	notification	todo		AlreadyHealthytext | Particle System | Point Light	Text (TMP) | ItemText | friendIcon (1)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	973	net (broken)	m_Name	net (broken)	net (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@187656	net (broken) N	net (broken) n	notification	todo		ItemsHolder | Energy3 | Energy1	Text (TMP) | FishedVisuals | friendIcon (2)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	984	scuba_set (broken)	m_Name	scuba_set (broken)	scuba_set (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	GameObject	530	swimming_belt (broken)	m_Name	swimming_belt (broken)	swimming_belt (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	GameObject	301	telescope (broken)	m_Name	telescope (broken)	telescope (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@143880	telescope (broken)	telescope (broken)	notification	todo		bait (1) N | CloseButton | Text (TMP)	fish N | ItemText | ItemsHolder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	GameObject	677	umbrella (broken)	m_Name	umbrella (broken)	umbrella (broken)	notification	todo				UnityPy typetree string
v1.1.3	level3	raw_bytes			raw_ascii@168344	umbrella (broken)	umbrella (broken)	notification	todo		FoundFlower | OptionMode | bait (2) N	Cancel | Text (TMP) | energyicon (2)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	MonoBehaviour	4967	GameController	raw_length_prefixed@964544	You lost an item to the sea.	you lost an item to the sea.	notification	todo		Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	MonoBehaviour length-prefixed string; script=unknown:1543; length=28
v1.1.3	level3	raw_bytes			raw_ascii@964544	You lost an item to the sea.!	you lost an item to the sea.!	notification	todo		I1V | Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	GameObject	1838	anchor (broken)	m_Name	anchor (broken)	anchor (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	raw_bytes			raw_ascii@390600	anchor (broken)	anchor (broken)	notification	todo		mixamorig:Head | mixamorig:Hips | mixamorig:RightToeBase	mixamorig:LeftHandThumb3 | TraderPaddleLeft | Point Light (4)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	GameObject	2684	bucket (broken)	m_Name	bucket (broken)	bucket (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	GameObject	1783	compass (broken)	m_Name	compass (broken)	compass (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	raw_bytes			raw_ascii@387080	compass (broken) N	compass (broken) n	notification	todo		itemReceived | mixamorig:RightHandIndex2 | mixamorig:Spine	ChooseItemHud | mixamorig:Spine2 | Point Light (2)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	GameObject	1951	flashlight (broken)	m_Name	flashlight (broken)	flashlight (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	raw_bytes			raw_ascii@398056	flashlight (broken)	flashlight (broken)	notification	todo		toGive | Point Light (1) | THE BOAT	mixamorig:Hips | mixamorig:RightShoulder | TraderCanvas	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	GameObject	2350	hookgun (broken)	m_Name	hookgun (broken)	hookgun (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	raw_bytes			raw_ascii@424024	hookgun (broken) N	hookgun (broken) n	notification	todo		mixamorig:Spine | Particle System | Point Light (2)	Point Light | Particle System (2) | mixamorig:RightHandThumb3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	GameObject	3246	Item Background	m_Name	Item Background	item background	notification	todo				UnityPy typetree string
v1.1.3	level4	GameObject	3149	Item Checkmark	m_Name	Item Checkmark	item checkmark	notification	todo				UnityPy typetree string
v1.1.3	level4	GameObject	3244	Item Label	m_Name	Item Label	item label	notification	todo				UnityPy typetree string
v1.1.3	level4	GameObject	1288	map (broken)	m_Name	map (broken)	map (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	raw_bytes			raw_ascii@355000	map (broken) N	map (broken) n	notification	todo		mixamorig:LeftHandThumb1 | mixamorig:RightLeg | mixamorig:LeftArm	Point Light (3) | mixamorig:RightHandIndex1 | mixamorig:RightHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	GameObject	901	net (broken)	m_Name	net (broken)	net (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	raw_bytes			raw_ascii@329768	net (broken) N	net (broken) n	notification	todo		MonsterFishModel (1) | SleepButtonHolder | TraderPaddleLeft	mixamorig:LeftLeg | Text (TMP) | mixamorig:LeftLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	GameObject	534	scuba_set (broken)	m_Name	scuba_set (broken)	scuba_set (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	GameObject	73	swimming_belt (broken)	m_Name	swimming_belt (broken)	swimming_belt (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	GameObject	833	telescope (broken)	m_Name	telescope (broken)	telescope (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	raw_bytes			raw_ascii@325176	telescope (broken)	telescope (broken)	notification	todo		mixamorig:RightLeg | MonsterFishModel (6) | mixamorig:Spine	Point Light (2) | mixamorig:LeftShoulder | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	GameObject	1394	umbrella (broken)	m_Name	umbrella (broken)	umbrella (broken)	notification	todo				UnityPy typetree string
v1.1.3	level4	raw_bytes			raw_ascii@361896	umbrella (broken)	umbrella (broken)	notification	todo		Point Light | mixamorig:RightForeArm | mixamorig:Hips	GoToSleepText (12) | mixamorig:LeftUpLeg | mixamorig:RightFoot	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	MonoBehaviour	11119	GameController	raw_length_prefixed@2288524	You lost an item to the sea.	you lost an item to the sea.	notification	todo		Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	MonoBehaviour length-prefixed string; script=unknown:1543; length=28
v1.1.3	level5	GameObject	385	broken_plank (1)	m_Name	broken_plank (1)	broken_plank (1)	notification	todo				UnityPy typetree string
v1.1.3	level5	GameObject	386	broken_plank (1)	m_Name	broken_plank (1)	broken_plank (1)	notification	todo				UnityPy typetree string
v1.1.3	level5	GameObject	387	broken_plank (2)	m_Name	broken_plank (2)	broken_plank (2)	notification	todo				UnityPy typetree string
v1.1.3	level5	GameObject	392	broken_plank (2)	m_Name	broken_plank (2)	broken_plank (2)	notification	todo				UnityPy typetree string
v1.1.3	level5	GameObject	536	Item Background	m_Name	Item Background	item background	notification	todo				UnityPy typetree string
v1.1.3	level5	raw_bytes			raw_ascii@85872	Item Background	item background	notification	todo		Fill Area | mixamorig:LeftFoot | Item Label	mixamorig:Head | DayGameMusic | Settings	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	GameObject	498	Item Checkmark	m_Name	Item Checkmark	item checkmark	notification	todo				UnityPy typetree string
v1.1.3	level5	raw_bytes			raw_ascii@83344	Item Checkmark	item checkmark	notification	todo		UniStorm Windzone | UniStorm Sun | Item	Handle Slide Area | mixamorig:Spine2 | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	GameObject	535	Item Label	m_Name	Item Label	item label	notification	todo				UnityPy typetree string
v1.1.3	level5	raw_bytes			raw_ascii@85808	Item Label	item label	notification	todo		Restore | Fill Area | mixamorig:LeftFoot	Item Background | mixamorig:Head | DayGameMusic	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1950	GameController	raw_length_prefixed@346340	You lost an item to the sea.	you lost an item to the sea.	notification	todo		Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	MonoBehaviour length-prefixed string; script=unknown:1543; length=28
v1.1.3	level5	raw_bytes			raw_ascii@346340	You lost an item to the sea.!	you lost an item to the sea.!	notification	todo		I1V | Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	resources.assets	GameObject	400	Item Background	m_Name	Item Background	item background	notification	todo				UnityPy typetree string
v1.1.3	resources.assets	GameObject	273	Item Checkmark	m_Name	Item Checkmark	item checkmark	notification	todo				UnityPy typetree string
v1.1.3	resources.assets	GameObject	325	Item Label	m_Name	Item Label	item label	notification	todo				UnityPy typetree string
v1.1.3	known_v1_1_2_v0_1_2_ui_bugs	manual				RESULT/SEARCH paper title	result/search paper title	result/search	todo				Known v1.1.2/v0.1.2 bug: result/search paper overlaps with `ПОИСКА`; do not change global UI layout blindly.
v1.1.3	known_v1_1_2_v0_1_2_ui_bugs	manual				Your search did not yield results.	your search did not yield results.	result/search	todo	Поиск ничего не дал.			Known fix candidate: current `Поиск ничего...`/`Поиск ничего не дал.` should become `Ничего не найдено.`
v1.1.3	level3	raw_bytes			raw_ascii@165448	FoundFlower	foundflower	result/search	todo		AllVisualItems | FriendManageUI | RandomDayBox	OptionMode | bait (2) N | umbrella (broken)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	raw_bytes			raw_ascii@134684	ResultsItems	resultsitems	result/search	todo		Text (TMP) | ScubaImage | THE BOAT	Baits | Particle System | ItemText	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	raw_bytes			raw_ascii@154836	ScubaSearchHud	scubasearchhud	result/search	todo		Text (TMP) | FishedInfoHolder | Energy3	energyicon (1) | ScubaGoggles | Sleep Button	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	MonoBehaviour	4505	Yes	raw_length_prefixed@879400	SearchAccepted	searchaccepted	result/search	todo				MonoBehaviour length-prefixed string; script=unknown:890; length=14
v1.1.3	level3	raw_bytes			raw_ascii@879400	SearchAccepted	searchaccepted	result/search	todo		fish | Drifting Barrel | Food	SearchDenied | CloseJournal | Swim Ring	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level3	MonoBehaviour	4509	No	raw_length_prefixed@880200	SearchDenied	searchdenied	result/search	todo				MonoBehaviour length-prefixed string; script=unknown:890; length=12
v1.1.3	level3	raw_bytes			raw_ascii@880200	SearchDenied	searchdenied	result/search	todo		Drifting Barrel | Food | SearchAccepted	CloseJournal | Swim Ring | Food	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@428120	ChestFound	chestfound	result/search	todo		Point Light (1) | mixamorig:RightHand | mixamorig:LeftHandThumb1	LootBoxChest N | mixamorig:LeftArm | Trader3	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@302088	FoundFlower	foundflower	result/search	todo		mixamorig:LeftHand | mixamorig:LeftHandThumb2 | mixamorig:LeftHand	MonsterFishModel (5) | mixamorig:RightHandIndex3 | Text (TMP)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level4	raw_bytes			raw_ascii@339280	FoundLand	foundland	result/search	todo		mixamorig:LeftUpLeg | mixamorig:LeftHandThumb1 | mixamorig:RightHandIndex4	mixamorig:RightFoot | mixamorig:RightForeArm | mixamorig:RightFoot	raw byte fallback candidate; inspect neighbouring Unity object if promoted
