first_seen_tester	seen_testers_count	seen_sessions_count	seen_count	scene	block_guess	full_transform_path	normalized_text	sample_current_text	has_latin	has_cyrillic	is_english_likely	is_mixed_ru_en	is_layout_risk	status	recommended_translation	notes
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	10580	game_storyGameDay	UnknownNeedsContext	UI/StoryPaperCanvas/StoryPanel/PaperHeader	Пишите мышью...	Пишите мышью...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	440	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Поговорить	Поговорить	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	30	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (1)/Desc	Подайте сигнал...	Подайте сигнал...	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	220	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Подзорная труба	Подзорная труба	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameNight	UnknownNeedsContext	UI/HUD/ChoiceHud/choice_question_text	Подобрать сундук?	Подобрать сундук?	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	730	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Подсказка курсора	Подсказка курсора	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	180	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Поиск в море	Поиск в море	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	30	game_collectgame	UnknownNeedsContext	UI/InventoryCanvas/SaveYourselves/saveyo_text	Покинуть корабль!	Покинуть корабль!	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	300	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Попробовать рыбачить	Попробовать рыбачить	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Порванная карта	Порванная карта	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	30	game_storyGameNight	UnknownNeedsContext	UI/HUD/ChoiceHud/choice_question_text	Посмотреть назад?	Посмотреть назад?	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	550	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_Lost/Title	Потеряно	Потеряно	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	180	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Починить вручную	Починить вручную	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/UseDuctTape/click_to_fix	Починить скотчем!	Починить скотчем!	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	370	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Починить шлюпку	Починить шлюпку	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	120	game_storyGameDay	LeftNotification	UI/HUD/Notice/NoticeText	Предмет унесло в море.	Предмет унесло в море.	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Призрачное	Призрачное	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Призрачное?	Призрачное?	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/Accept/txt	Принять	Принять	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	11010	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/ContinueButton/Text (TMP)	Продолжить	Продолжить	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/Hunger/HoverBox_hunger/mood_info	Пусто...	Пусто...	False	True	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Resolution/SettingName	Разрешение экрана	Разрешение экрана	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	100	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Рваная сеть	Рваная сеть	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	330	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Ревущие облака	Ревущие облака	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Ремонтник	Ремонтник	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	1460	game_storyGameDay	FriendSupportPanel	UI/HUD/FriendManageUI/name_bg/Name	Роу	Роу	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	110	game_storyGameDay	UnknownNeedsContext	RandomDayBox/RANDOMBOX_HUD/randomboxPanel/BUTTONS/Friend/friend_txt	Роу справится	Роу справится	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	30	game_collectgame	UnknownNeedsContext	UI/InventoryCanvas/handfull_Text	Руки заняты!	Руки заняты!	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Руки и Пальцы	Руки и Пальцы	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	20	game_storyGameDay	FriendSupportPanel	UI/HUD/FriendManageUI/Stats/Button_Speciality/text_use	С наживкой улов гарантирован.	С наживкой улов гарантирован.	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/Restore/txt	Сбросить	Сбросить	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/ConfirmScubaSet/Yes/Text (TMP)	Сделать!	Сделать!	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	220	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Сеть	Сеть	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/HoverBox_energy/mood_info	Сил ещё хватает	Сил ещё хватает	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	40	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Скотч	Скотч	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	30	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (3)/Desc	Слишком много друзей...	Слишком много друзей...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_collectgame	UnknownNeedsContext	UI/InventoryCanvas/TooHeavyStuff/tooheavy_text	Слишком тяжело!	Слишком тяжело!	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	160	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Сломанное ведро	Сломанное ведро	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	180	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_Broken/Title	Сломано	Сломано	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Сокровища!	Сокровища!	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	460	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/fate_text	Сон с рыбами	Сон с рыбами	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	60	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Сообщение	Сообщение	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 100%	Состояние: 100%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 13%	Состояние: 13%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 19%	Состояние: 19%	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 5%	Состояние: 5%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	40	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 52%	Состояние: 52%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 57%	Состояние: 57%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 65%	Состояние: 65%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 70%	Состояние: 70%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	50	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 72%	Состояние: 72%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 74%	Состояние: 74%	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	20	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 75%	Состояние: 75%	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 76%	Состояние: 76%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 79%	Состояние: 79%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	20	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 82%	Состояние: 82%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 84%	Состояние: 84%	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 93%	Состояние: 93%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 94%	Состояние: 94%	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 95%	Состояние: 95%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 97%	Состояние: 97%	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Состояние: 99%	Состояние: 99%	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	40	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Спасательный круг	Спасательный круг	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	40	game_storyGameNight	UnknownNeedsContext	UI/HUD/ChoiceHud/choice_question_text	Стоит взглянуть.	Стоит взглянуть.	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	730	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/SubText/CursorTipText_subText	Съесть (мало)	Съесть (мало)	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	730	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Съесть рыбу!	Съесть рыбу!	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Торговец Ночи	Торговец Ночи	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	470	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Тура ночью	Тура ночью	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	10	game_storyGameDay	Dialogue	UI/HUD/TalkDialog/DialogBubble/DialogText	Ты не согласен?	Ты не согласен?	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	600	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Убивец	Убивец	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Ужин!	Ужин!	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_FastForward/SettingName	Ускорение	Ускорение	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	70	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Фонарик	Фонарик	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	10360	game_storyGameDay	UnknownNeedsContext	RandomDayBox/RANDOMBOX_HUD/randomboxPanel/BUTTONS/Friend/friend_txt	Фредерик справится	Фредерик справится	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Холодный плечо	Холодный плечо	False	True	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	30	game_storyGameDay	UnknownNeedsContext	UI/HUD/Hunger/HoverBox_hunger/mood_info	Хочу есть	Хочу есть	False	True	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	40	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Чайка	Чайка	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Человек в Тумане	Человек в Тумане	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	590	game_storyGameDay	LeftNotification	UI/HUD/Notice/NoticeText	Что-то сломалось ночью.	Что-то сломалось ночью. 	False	True	False	False	False	review		multiline
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_MouseSens/SettingName	Чувств. мыши	Чувств. мыши	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	410	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_BoatDamage/Title	Шлюпка	Шлюпка	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_collectgame	UnknownNeedsContext	UI/InventoryCanvas/NoMoreSpace/tooheavy_text	Шлюпка заполнена!	Шлюпка заполнена!	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/CursorTipText	Энергетик	Энергетик	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameNight	UnknownNeedsContext	EVENTS/DANGER_1/TheFog/EventCanvas/handy_text	Это может помочь с навигацией...	Это может помочь с навигацией...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_storyGameNight	UnknownNeedsContext	EVENTS/DANGER_0/DangerousWater/EventCanvas/handy_text	Это может пригодиться...	Это может пригодиться...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	40	game_storyGameDay	UnknownNeedsContext	UI/HUD/HoverBox_energy/mood_info	Я выспался	Я выспался	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	20	game_storyGameDay	UnknownNeedsContext	UI/HUD/Health/HoverBox_health/mood_info	Я здоров	Я здоров	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameNight	UnknownNeedsContext	EVENTS/DANGER_0/SleepingUnwell/EventCanvas/Text (TMP)	Я плохо сплю...	Я плохо сплю...	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	730	game_storyGameDay	UnknownNeedsContext	UI/HUD/Hunger/HoverBox_hunger/mood_info	Я сыт!	Я сыт!	False	True	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	40	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Якорь	Якорь	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Brightness/SettingName	Яркость	Яркость	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	30	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Resolution/Dropdown/Label	1920 x 1080	1920 x 1080	True	False	False	False	False	todo-translate

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	30	game_collectgame	UnknownNeedsContext	UI/Cursors/PickupCursor/PickUpE	[E]	[E]	True	False	False	False	False	todo-translate

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	42	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (6)/Desc	Be a bad fisherman...	Be a bad fisherman...	True	False	True	False	False	todo-translate

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	56	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Click to Shoo!	Click to Shoo!	True	False	True	False	False	todo-translate

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	5712	game_storyGameDay	FriendSupportPanel	UI/HUD/FriendManageUI/name_bg/Name	Frederik	Frederik	True	False	True	False	False	todo-translate

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	112	game_storyGameNight	UnknownNeedsContext	UI/HUD/ChooseItemHud/choice_question_text	Make an offer.	Make an offer.	True	False	True	False	False	todo-translate

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	196	game_storyGameDay	UnknownNeedsContext	UI/HUD/CursorPointer/EnergyCostShower/TextMain/SubText/CursorTipText_subText	Needs fixing	Needs fixing	True	False	True	False	False	todo-translate
